# Official Stellarium sky-name aliases. Generated; do not edit.
# alias<TAB>englishName<TAB>language
모스라 성단	Mothra Cluster	ko
모스윙나방 성단	Moth Wing Cluster	ko
모이란 성운	Mairan's Nebula	ko
모탈라흐	Mothallah	ko
목동자리	Bootis	ko
목성	Jupiter	ko
목성 관측자	Jupiter Observer	ko
목성의 유령 성운	Ghost of Jupiter Nebula	ko
묠니르	Mjolnir	ko
무리훼인	Muliphein	ko
무지카	Musica	ko
무프리드	Muphrid	ko
무훈	Mouhoun	ko
문어 성단	Octopus Cluster	ko
물고기 머리 성운	Fish Head Nebula	ko
물고기자리	Piscium	ko
물고기자리 I	Pisces I	ko
물고기자리 성운	Pisces Cloud	ko
물고기자리 왜소 은하	Pisces Dwarf Galaxy	ko
물뱀자리	Hydri	ko
물병자리	Aquarii	ko
물병자리 R 성운	R Aqr Nebula	ko
물병자리 왜소 은하	Aquarius Dwarf Galaxy	ko
물음표 은하	Question Mark Galaxy	ko
미네로바	Minelauva	ko
미노스	Minos	ko
미니 솜브레오 은하	The Mini Sombrero Galaxy	ko
미니치르	Minchir	ko
미다스	Midas	ko
미라	Mira	ko
미라크	Mirach	ko
미라크의 유령	Mirach's Ghost	ko
미란다	Miranda	ko
미람	Miram	ko
미르잠	Mirzam	ko
미르팍	Mirfak	ko
미마스	Mimas	ko
미모사	Mimosa	ko
미삼	Misam	ko
미아플라시두스	Miaplacidus	ko
미자르	Mizar	ko
미트라	Mithra	ko
민들레 홀씨 성운	Dandelion Puffball Nebula	ko
민코프스키의 나비	Minkowski's Butterfly	ko
민코프스키의 발자국	Minkowski's Footprint	ko
민코프스키의 천체	Minkowski's Object	ko
민타카	Mintaka	ko
바너드의 메로페 성운	Barnard's Merope Nebula	ko
바늘 은하	Needle Galaxy	ko
바늘꽂이 성단	Pincushion Cluster	ko
바늘꽂이 성단	The Pin Cushion Cluster	ko
바다뱀자리	Hydrae	ko
바닷가재 성운	Lobster Nebula	ko
바닷가재 집게발 성운	Lobster Claw Nebula	ko
바데의 은하 A	Baade's Galaxy A	ko
바데의 은하 B	Baade's Galaxy B	ko
바데의 창	Baade's Window	ko
바람개비 성단	Pinwheel Cluster	ko
바람개비 은하	Pinwheel Galaxy	ko
바루나	Varuna	ko
바르다	Varda	ko
바르본의 은하	Barbon's Galaxy	ko
바르클라이데톨리	Barklajdetolli	ko
바벨 성운	Barbell Nebula	ko
바보의 금 은하	Fool's Gold Galaxy	ko
바텐 카이토스	Baten Kaitos	ko
박쥐 성운	Bat Nebula	ko
박츄스	Bacchus	ko
반데미아트릭스	Vindemiatrix	ko
반딧불이 축제 성단	Firefly Party Cluster	ko
반짝이는 혜성 성단	Twinkling Comet Cluster	ko
발렌타인 성운	Valentine Nebula	ko
발자국 성운	Footprint Nebula	ko
발자국 은하	Imprint of a Foot Galaxy	ko
밤베르가	Bamberga	ko
방추 은하	Spindle Galaxy	ko
방패자리	Scuti	ko
방패자리 소금과 후추 성단	Scutum Salt-and-Pepper Cluster	ko
백두	Baekdu	ko
백색증 나비 성운	Albino Butterfly Nebula	ko
백조 성운	Swan Nebula	ko
백조의 알	Cygnus Egg	ko
백조자리	Cygni	ko
백조자리 A	Cygnus A	ko
백조자리 P 성단	P Cyg Cluster	ko
백조자리 감마 성운	γ Cyg Nebula	ko
백조자리 환상성운	Cygnus Loop	ko
뱀 성운	Snail Nebula	ko
뱀 성운	Snake Nebula	ko
뱀기둥	Serpentine Column	ko
뱀자리	Serpentis	ko
뱀자리 왜소은하	Serpens Dwarf Galaxy	ko
뱀자리 육중주	Serpens Sextet	ko
뱀주인자리	Ophiuchi	ko
뱀주인자리 로 성운	ρ Oph Nebula	ko
버나드 은하	Barnard's Galaxy	ko
버나드 환상성운	Barnard's Loop	ko
버나드별	Barnard's Star	ko
버나드의 E 성운	Barnard's E Nebula	ko
버나드의 각	Barnard's Arc	ko
버브리지의 사슬	Burbidge Chain	ko
버블 성운	Bubble Nebula	ko
버팀대가 든 치마 성단	Hoopskirt Cluster	ko
번다	Bunda	ko
번대기 은하	Cocoon Galaxy	ko
번햄의 성운	Burnham's Nebula	ko
벌레 성운	Bug Nebula	ko
벌새	The Hummingbird	ko
벌집 성단	Beehive Cluster	ko
베가	Vega	ko
베누	Bennu	ko
베레니케의 머리핀	Berenice's Hair Clip	ko
베리타스	Veritas	ko
베리타테	Veritate	ko
베밈	Beemim	ko
베스타	Vesta	ko
베오울프	Beowulf	ko
베이드	Beid	ko
베텔게우스	Betelgeuse	ko
베툴리아	Betulia	ko
베틀의 북 은하	Weaver's Shuttle Galaxy	ko
벤디다	Bendida	ko
벨라 고리 은하	Vela Ring Galaxy	ko
벨라 펄서	Vela Pulsar	ko
벨라트릭스	Bellatrix	ko
벨레스	Veles	ko
별 도마뱀 성단	Star Lizard Cluster	ko
보데의 성운	Bode's Nebula	ko
보데의 은하	Bode's Galaxy	ko
보석 상자	Jewel Box	ko
보석 성단	Gem Cluster	ko
보소나	Bosona	ko
보송나비 성단	Fuzzy Butterfly Cluster	ko
보테인	Botein	ko
본드의 은하	Bond's Galaxy	ko
봉황자리	Phoenicis	ko
봉황자리 왜소 은하	Phoenix Dwarf Galaxy	ko
봉황자리 은하	Phoenix Galaxy	ko
부두 마스크 성운	Voodoo Mask Nebula	ko
부메랑 성운	Boomerang Nebula	ko
부메랑 성운	Bow-Tie Nebula	ko
부서진 하트 성단	Broken Heart Cluster	ko
부자의 보석 상자	Rich Man's Jewel Box	ko
북아메리카 성운	North America Nebula	ko
북쪽 보석 상자 성단	Northern Jewel Box Cluster	ko
북쪽 삼렬성운	Northern Trifid Nebula	ko
북쪽 석탄자루 성운	Northern Coalsack Nebula	ko
북쪽 석호 성운	Northern Lagoon Nebula	ko
북쪽 알룰라	Alula Borealis	ko
북쪽 오리온 거품	North Orion Bubble	ko
북쪽 카우스	Kaus Borealis	ko
북쪽 타니아	Tania Borealis	ko
북쪽왕관자리	Coronae Borealis	ko
북쪽왕관자리 초은하단	Corona Borealis Cluster	ko
북쪽의 폴라리시마	Polarissima Borealis	ko
분홍 베개 성운	Pink Pillow Nebula	ko
불가사리	The Starfish	ko
불가사리 성단	Starfish Cluster	ko
불꽃놀이 은하	Fireworks Galaxy	ko
불꽃별 성운	Flaming Star Nebula	ko
불타는 덤불 성운	Burning Bush Nebula	ko
불타는 불잉걸 성운	Burning Ember Nebula	ko
붉은 거미 성운	Red spider Nebula	ko
브라우닝 은하	Browning Galaxy	ko
브라키움	Brachium	ko
브라헤	Brahe	ko
브랄레	Braille	ko
브로치 목걸이 성운	Chained Brooch Nebula	ko
브로치 성단	Brocchi's Cluster	ko
브루스 리 성단	Bruce Lee Cluster	ko
브루시아	Brucia	ko
브하라니	Bharani	ko
블랙 바트의 머리카락	Black Bart's Hair	ko
블랙 위도우 펄서	Black Widow	ko
블랙홀 성운	Black Hole Nebula	ko
비눗방울 성운	Soap Bubble Nebula	ko
비닐 LP 은하	Vinyl LP Galaxy	ko
비단 부채 성단	Silk Fan Cluster	ko
비단잉어 은하	Koi Fish Galaxy	ko
비둘기자리	Columbae	ko
비슈누	Vishnu	ko
비안카	Bianca	ko
비함	Biham	ko
빅토리아픽	Victoriapeak	ko
빛나는 눈 성운	Glowing Eye Nebula	ko
빠삐용	Papillon	ko
뼈대 은하	Frame Galaxy	ko
사과 씨방 성운	Apple Core Nebula	ko
사냥개자리	Canum Venaticorum	ko
사다크비아	Sadachbia	ko
사달멜리크	Sadalmelik	ko
사달바리	Sadalbari	ko
사달수드	Sadalsuud	ko
사드르	Sadr	ko
사드르 지역	Sadr Region	ko
사라지는 은하	Vanishing Galaxy	ko
사르가스	Sargas	ko
사린	Sarin	ko
사므흐	Samh	ko
사미디무라	Xamidimura	ko
사비크	Sabik	ko
사오	Sao	ko
사이펀	Syphon	ko
사이프	Saiph	ko
사자 성운	Lion Nebula	ko
사자자리	Leonis	ko
사자자리 A	Leo A	ko
사자자리 B	Leo B	ko
사자자리 I	Leo I	ko
사자자리 II 왜소 은하	Leo II Dwarf Galaxy	ko
사자자리 III	Leo III	ko
사자자리 사중주	Leo Quartet	ko
사자자리 삼중주	Leo Triplet	ko
사자자리 왜소 불규칙 은하	Leo Dwarf Irregular Galaxy	ko
사자자리 은하단	Leo Cluster	ko
사자자리 트리오	Trio in Leo	ko
사줌	Sazum	ko
사쿠라이의 천체	Sakurai's Object	ko
사클라테니	Saclateni	ko
사파르	Saffar	ko
산딸기 성운	Raspberry Nebula	ko
산초	Sancho	ko
산타의 썰매 성단	Santa's Sleigh Cluster	ko
살라시아	Salacia	ko
살름	Salm	ko
살쾡이자리	Lyncis	ko
삶은 달걀 성운	Rotten Egg Nebula	ko
삶은 달걀 은하	Fried-egg Galaxy	ko
삼각형자리	Trianguli	ko
삼각형자리 바람개비	Triangulum Pinwheel	ko
삼각형자리 성운	Triangulum Nebula	ko
삼각형자리 은하	Triangulum Galaxy	ko
삼렬 성운	Trifid Nebula	ko
삼중 동굴 성운	Triple Cave Nebula	ko
상 혜성 구상성단	Prize Comet Globular Cluster	ko
상자	The Box	ko
상자 성운	Box Nebula	ko
새	Bird	ko
새	The Bird	ko
새 둥지	Bird's Nest	ko
새겨진 모래시계 성운	Etched Hourglass Nebula	ko
새우 성운	Prawn Nebula	ko
새의 머리	Bird's Head	ko
새커리의 구상성단	Thackeray's Globules	ko
생선과 튀김 은하	Fish and Chips Galaxies	ko
생쥐 은하	Mice Galaxies	ko
샤울라	Shaula	ko
샤포슈니코프	Shaposhnikov	ko
샴	Sham	ko
샴쌍둥이	Siamese Twins	ko
샹들리에 성단	Chandelier Cluster	ko
섀플리 초은하단	Shapley 8 Cluster	ko
서리사자 성운	Frosty Leo Nebula	ko
서직 성단	Sersic Cluster	ko
서쪽 면사표 성운	West Veil Nebula	ko
서핑보드 은하	Surfboard Galaxy	ko
석탄 배달부 성운	Coalman Nebula	ko
석탄 포대 성운	Coalsack Nebula	ko
석호 석운	Lagoon Nebula	ko
성 베드로의 십자가 성단	St. Peter's Cross Cluster	ko
성단의 구멍	Hole in a Cluster	ko
성유물함	The Reliquary	ko
세그너의 바퀴	Segner's Wheel	ko
세기너스	Seginus	ko
세긴	Segin	ko
세드나	Sedna	ko
세레스	Ceres	ko
세르반테스	Cervantes	ko
세르베루스	Cerberus	ko
세발라이	Cebalrai	ko
세이퍼트의 육중주	Seyfert's Sextet	ko
세크메트	Sekhmet	ko
세페우스자리	Cephei	ko
세페우스자리 I	Cepheus I	ko
센타우루스 사슬	Centaurus Chain	ko
센타우루스 알파	Centaurus A	ko
센타우루스 은하단	Centaurus Cluster	ko
센타우루스자리	Centauri	ko
센타우루스자리 람다 성운	λ Cen Nebula	ko
센타우루스자리 쌍극성운	Centaurus Bipolar Nebula	ko
센타우루스자리 오메가 성단	ω Cen Cluster	ko
셀퀘트	Selqet	ko
셰라탄	Sheratan	ko
셰르탄	Chertan	ko
셰이프리-에임스 1	Shapley-Ames 1	ko
셰이프리-에임스 2	Shapley-Ames 2	ko
셰이프리-에임스 3	Shapley-Ames 3	ko
셰이프리-에임스 4	Shapley-Ames 4	ko
셰이프리-에임스 5	Shapley-Ames 5	ko
셰이프리-에임스 6	Shapley-Ames 6	ko
셸리아크	Sheliak	ko
소마젤란 성운	Small Magellanic Cloud	ko
소성단 성운	Small Cluster Nebula	ko
소용돌이 성운	Whirlpool Nebula	ko
소용돌이 은하	Whirlpool Galaxy	ko
소원을 비는 우물 성단	Wishing Well Cluster	ko
소형 나선 은하	Miniature Spiral	ko
솜브레오 은하	Sombrero Galaxy	ko
솜사탕 성운	Cotton Candy Nebula	ko
쇠지렛대 은하	Crowbar Galaxy	ko
쇼리아	Schorria	ko
쇼핑카트 성단	Shopping Cart Cluster	ko
수레바퀴 고리 은하	Cartwheel Ring Galaxy	ko
수레바퀴 은하	Cartwheel Galaxy	ko
수련 성운	Water Lily Nebula	ko
수브라	Subra	ko
수생곤충 은하	Waterbug Galaxy	ko
수성	Mercury	ko
수알로신	Sualocin	ko
수정구 성운	Crystal Ball Nebula	ko
수천 개의 루비 은하	Thousand Rubies Galaxy	ko
수하일	Suhail	ko
술라파트	Sulafat	ko
술에 취한 도마뱀 성단	Drunken Lizard Cluster	ko
숨겨진 정원 성단	Secret Garden Cluster	ko
숨마누스	Summanus	ko
쉬트	Scheat	ko
슈가팝 성운	Sugar Pops Nebula	ko
슈스터-웨스트 성단	Schuster-West Cluster	ko
슈스터의 나선 은하	Schuster's Spiral Galaxy	ko
슈안거	Xuange	ko
슈테인스	Steins	ko
슈퍼맨 은하	Superman Galaxy	ko
스노 글로브 성단	Snowglobe Cluster	ko
스노우칼라 은하	Snow Collar Galaxy	ko
스머트리오스	Smertrios	ko
스모킹 건	Smoking gun	ko
스바루	Subaru	ko
스카랍 성운	Scarab Nebula	ko
스캇	Skat	ko
스켑트럼	Sceptrum	ko
스타 퀸 성운	Star Queen Nebula	ko
스타버스트 은하	Starburst Galaxy	ko
스타파이터 성단	Starfighter Cluster	ko
스테판의 사중주	Stephan's Quintet	ko
스트루브의 성운	Struve's Nebula	ko
스트루브의 잃어버린 성운	Struve's Lost Nebula	ko
스트리보	Stribor	ko
스틱스	Styx	ko
스파게티 성운	Spaghetti Nebula	ko
스페	Spe	ko
스페카 은하	Speca Galaxy	ko
스피로그래프 성운	Spirograph Nebula	ko
스피카	Spica	ko
시가 은하	Cigar Galaxy	ko
시계자리	Horologii	ko
시계자리 왜소 은하	Horologium Dwarf Galaxy	ko
시구르드	Sigurd	ko
시노페	Sinope	ko
시르 펄서	Cir Pulsar	ko
시르마	Syrma	ko
시리우스	Sirius	ko
시링스	Syrinx	ko
시메이스 147	Simeis 147	ko
시시	Sissi	ko
시시포스	Sisyphus	ko
시툴라	Situla	ko
신성	Nova	ko
신성한 버섯	Sacred Mushroom	ko
신시내티	Cincinnati	ko
실 모양 성운	Filamentary Nebula	ko
실버 스트리크 은하	Silver Streak Galaxy	ko
실비아	Sylvia	ko
심장과 단검 성단	Heart and Dagger Cluster	ko
십자가상 성단	The Crucifix Cluster	ko
쌍둥이 성운	Gemini Nebula	ko
쌍둥이자리	Geminorum	ko
쌍둥이자리 A	Gemini A	ko
쐐기 전갈 성단	Stinging Scorpion Cluster	ko
아기 독수리 성운	Baby Eagle Nebula	ko
아기 에스키모 성운	Baby Eskimo Nebula	ko
아난케	Ananke	ko
아다라	Adhara	ko
아도니스	Adonis	ko
아드라스테아	Adrastea	ko
아드하페라	Adhafera	ko
아딜	Adhil	ko
아라	Ara	ko
아라 성단	Ara Cluster	ko
아래쪽 칼	Lower Sword	ko
아령 성운	Dumbbell Nebula	ko
아르고자리 왜소 불규칙 은하	Argo Dwarf Irregular Galaxy	ko
아르네브	Arneb	ko
아르버	Arber	ko
아르카스	Arkas	ko
아르칼리스	Arcalís	ko
아르프 환상성운	Arp Loop	ko
아리스타에우스	Aristaeus	ko
아리아드네의 머리카락	Ariadne's Hair	ko
아리엘	Ariel	ko
아리온	Arion	ko
아마테루	Amateru	ko
아말테아	Amalthea	ko
아모르	Amor	ko
아문	Amun	ko
아비오르	Avior	ko
아셀라	Ascella	ko
아스클레피오스	Asclepius	ko
아스테로페	Asterope	ko
아스트라에아	Astraea	ko
아스피디스케	Aspidiske	ko
아와시스	Awasis	ko
아이리스	Iris	ko
아이리스 성운	Iris Nebula	ko
아인	Ain	ko
아인알라미	Ainalrami	ko
아자	Azha	ko
아젤파파게	Azelfafage	ko
아즈미디	Azmidi	ko
아카마	Acamar	ko
아케나텐	Akhenaten	ko
아케르나르	Achernar	ko
아쿠벤스	Acubens	ko
아크라브	Acrab	ko
아크룩스	Acrux	ko
아크투루스	Arcturus	ko
아키르드	Achird	ko
아킬레스	Achilles	ko
아테비네	Athebyne	ko
아텐	Aten	ko
아트리아	Atria	ko
아틀라스	Atlas	ko
아틀라스 성운	Atlas Nebula	ko
아티라	Atira	ko
아틱	Atik	ko
아포피스	Apophis	ko
아프의 은하	Arp's Galaxy	ko
아하우	Ahau	ko
악마의 눈 은하	Evil Eye Galaxy	ko
악어 성단	Crocodile Cluster	ko
악어의 눈 은하	Croc's Eye Galaxy	ko
안게테나르	Angetenar	ko
안네프랑크	Annefrank	ko
안드로메다 S	S Andromedae	ko
안드로메다 성운	Andromeda Nebula	ko
안드로메다 은하	Andromeda Galaxy	ko
안드로메다 은하의 대성운	Great Star Cloud in Andromeda Galaxy	ko
안드로메다자리	Andromedae	ko
안드로메다자리 I 왜소 은하	Andromeda I Dwarf Galaxy	ko
안드로메다자리 II	Andromeda II	ko
안드로메다자리 II 왜소 은하	Andromeda II Dwarf Galaxy	ko
안드로메다자리 III 왜소 은하	Andromeda III Dwarf Galaxy	ko
안드로메다자리 VI	Andromeda VI	ko
안드로메다자리 VII	Andromeda VII	ko
안드로메다자리 대성운	Great Nebula in Andromeda	ko
안차	Ancha	ko
안카	Ankaa	ko
안타레스	Antares	ko
안타레스 성단	Antares Cluster	ko
안타레스 성운	Antares Nebula	ko
안테나	Antennae	ko
안티누스	Antinous	ko
안티오페	Antiope	ko
알 수피의 성단	Al Sufi's Cluster	ko
알-수피의 성운	Al-Sufi's Nebula	ko
알게니브	Algenib	ko
알게디	Algedi	ko
알고라브	Algorab	ko
알골	Algol	ko
알기에바	Algieba	ko
알나슬	Alnasl	ko
알나이르	Alnair	ko
알니야트	Alniyat	ko
알니탁	Alnitak	ko
알니탁의 유령	The Ghost of Alnitak	ko
알닐람	Alnilam	ko
알데라민	Alderamin	ko
알데바란	Aldebaran	ko
알둘핀	Aldulfin	ko
알드하나브	Aldhanab	ko
알드히바흐	Aldhibah	ko
알라드파르	Aladfar	ko
알라키스	Alrakis	ko
알락돌고래 은하	The Porpoise Galaxy	ko
알레나	Alhena	ko
알레샤	Alrescha	ko
알루드라	Aludra	ko
알루바	Alruba	ko
알리오스	Alioth	ko
알마즈	Almaaz	ko
알마크	Almach	ko
알발다흐	Albaldah	ko
알발리	Albali	ko
알버트	Albert	ko
알비레오	Albireo	ko
알사피	Alsafi	ko
알샤인	Alshain	ko
알샤트	Alshat	ko
알세피나	Alsephina	ko
알시아우카트	Alsciaukat	ko
알야	Alya	ko
알야나흐	Aljanah	ko
알지르	Alzirr	ko
알카라브	Alkarab	ko
알카루롭스	Alkalurops	ko
알카이드	Alkaid	ko
알카프라흐	Alkaphrah	ko
알케스	Alkes	ko
알코르	Alcor	ko
알키바	Alchiba	ko
알키오네	Alcyone	ko
알타이르	Altair	ko
알타이스	Altais	ko
알터프	Alterf	ko
알파드	Alphard	ko
알페라츠	Alpheratz	ko
알페르그	Alpherg	ko
알페카	Alphecca	ko
알피르크	Alfirk	ko
암바트수미안의 매듭	Ambartsumian's Knot	ko
암피트리테	Amphitrite	ko
앞쪽 아르카브	Arkab Prior	ko
앞쪽 예드	Yed Prior	ko
애슐리샤	Ashlesha	ko
앤서	Anser	ko
앵무새의 머리 성운	Parrot's Head Nebula	ko
야누스	Janus	ko
야바흐	Jabbah	ko
야생오리 성단	Wild Duck Cluster	ko
얀센	Janssen	ko
양성대 성단	Sea Robin Cluster	ko
양자리	Arietis	ko
양파조각 은하	Sliced Onion Galaxy	ko
어두운 늑대 성운	Dark Wolf Nebula	ko
엄청나게 가라앉는 성운	Incredible Shrinking Nebula	ko
에거	Eger	ko
에게리아	Egeria	ko
에기르	AEgir	ko
에니프	Enif	ko
에다시크	Edasich	ko
에드워드의 은하	Edward's Galaxy	ko
에로스	Eros	ko
에리다누스 A 은하단	Eridanus A Group	ko
에리다누스자리	Eridani	ko
에리스	Eris	ko
에메랄드 눈 행성상 성운	Emerald Eye Planetary Nebula	ko
에메랄드 성운	Emerald Nebula	ko
에스키모 성운	Eskimo Nebula	ko
에스키모의 아내 성운	Eskimo's Wife Nebula	ko
에우노미아	Eunomia	ko
에이버리의 섬	Avery's Island	ko
에인절피시 성단	Angelfish Cluster	ko
에인절피시 성운	Angelfish Nebula	ko
에포나	Epona	ko
에피메테우스	Epimetheus	ko
엔셀라두스	Enceladus	ko
엘	Eel	ko
엘가파르	Elgafar	ko
엘나스	Elnath	ko
엘라라	Elara	ko
엘라이	Errai	ko
엘렉트라	Electra	ko
엘크루드	Elkurud	ko
엘타닌	Eltanin	ko
여동생들	Little Sisters	ko
여름의 벌집 성단	Summer Beehive Cluster	ko
여물통	Manger	ko
여왕의 반사성운	The Queen's Reflection	ko
여왕의 은닉처 성단	Queen's Cache Cluster	ko
여우 머리 성단	The Foxhead Cluster	ko
여우 얼굴 성운	Foxface Nebula	ko
여우자리	Vulpeculae	ko
여우자리 20 성단	20 Vulpeculae Cluster	ko
여우털 성운	Fox Fur Nebula	ko
연 성단	Kite Cluster	ko
연기 고리	Smoke Ring	ko
연필 성운	Pencil Nebula	ko
열쇠구멍 성운	Keyhole Nebula	ko
열차 잔해 은하단	Train Wreck Cluster	ko
염소자리	Capricorni	ko
염소자리 왜소 은하	Capricorn Dwarf Galaxy	ko
영혼 성운	Embryo Nebula	ko
영혼 성운	Soul Nebula	ko
옅은 별의 안개 성단	Star Mist Cluster	ko
예비 타이어 성운	Spare Tyre Nebula	ko
오각형	Pentagon	ko
오그마	Ogma	ko
오로라	Aurora	ko
오르쿠스	Orcus	ko
오르페우스	Orpheus	ko
오리 머리 성운	Duck Head Nebula	ko
오리 성운	Duck Nebula	ko
오리온 대성운	Great Orion Nebula	ko
오리온 벨트 성단	Orion Belt Cluster	ko
오리온 성운	Orion Nebula	ko
오리온의 머리 성운	Orion's Head Nebula	ko
오리온의 쇄골 성운	Orion's Collarbone Nebula	ko
오리온의 잃어버린 장신구	The Lost Jewel of Orion	ko
오리온자리	Orionis	ko
오리온자리 A	Orion A	ko
오리온자리 B	Orion B	ko
오리온자리 람다 분자고리	λ Ori Molecular Ring	ko
오리온자리 람다 성단	λ Ori Cluster	ko
오리온자리 성단	Orion Cluster	ko
오리온자리 엡실론 성운	ε Ori Nebula	ko
오리온자리 왜소 은하	Orion Dwarf Galaxy	ko
오리온자리 환상성운	Orion Loop Nebula	ko
오메가 성운	Omega Nebula	ko
오메가 센타우리	Omega Centauri	ko
오목한 모래시계 성운	Engraved Hourglass Nebula	ko
오베론	Oberon	ko
오비타르	Orbitar	ko
오카브	Okab	ko
오토스	Orthos	ko
오트레라	Otrera	ko
오필리아	Ophelia	ko
옥수수 성운	Cone Nebula	ko
올빼미 성단	Owl Cluster	ko
올빼미 성운	Owl Nebula	ko
올자토	Oljato	ko
올챙이	The Tadpoles	ko
올챙이 성단	Tadpole Cluster	ko
올챙이 은하	Tadpole Galaxy	ko
옷걸이	Coathanger	ko
와사트	Wasat	ko
와스프-웨이스트 성단	Wasp-Waist Cluster	ko
와일드의 삼중주	Wild's Triplet	ko
와즌	Wazn	ko
왕슈	Wangshu	ko
왜가리 은하	The Heron Galaxy	ko
외뿔소자리	Monocerotis	ko
외뿔소자리 R2 IRS3	Mon R2 IRS3	ko
외제니아	Eugenia	ko
용 성운	Dragon Nebula	ko
용골자리	Carinae	ko
용골자리 대성운	The Great Nebula in Carina	ko
용골자리 세타 성단	θ Car Cluster	ko
용골자리 에타 성단	η Car Cluster	ko
용골자리 에타 성운	η Car Nebula	ko
용골자리 왜소 은하	Carina Dwarf Galaxy	ko
용의 심장 성운	Dragon's Heart Nebula	ko
용자리	Draconis	ko
용자리 왜소 은하	Draco Dwarf Galaxy	ko
우누칼하이	Unukalhai	ko
우라노스의 유령	Ghost of Uranus	ko
우렌	Wurren	ko
우르술라	Ursula	ko
우바스티	Ubasti	ko
우산 은하	Umbrella Galaxy	ko
우주 박쥐 성운	Cosmic Bat Nebula	ko
우주 장미 봉오리	Cosmic Rosebud	ko
우주선	SpaceShip	ko
우주의 해파리	Celestial Jellyfish	ko
우주의 햄버거	Gomez's Hamburger	ko
우크다흐	Ukdah	ko
운디나	Undina	ko
울프-룬드마크-멜로테 천체 (WLM)	Wolf-Lundmark-Melotte Object (WLM)	ko
움브리엘	Umbriel	ko
원숭이 머리 성운	Monkey Head Nebula	ko
웨스트브룩 성운	Westbrook Nebula	ko
웨젠	Wezen	ko
웹의 십자가	Webb's Cross	ko
위넥 4	Winnecke 4	ko
위도우의 웹 성단	The Widow's Web Cluster	ko
위쪽 칼	Upper Sword	ko
윌슨-해링턴	Wilson-Harrington	ko
윌크의 성단	Wilk's Cluster	ko
유노	Juno	ko
유럽매미나방 성단	Gypsy Moth Cluster	ko
유레카	Eureka	ko
유령 구상성단	Ghost Globular Cluster	ko
유령 덤불 성단	Ghost Bush Cluster	ko
유령 머리 성운	Ghost Head Nebula	ko
유령 성단	Ghost Cluster	ko
유령 성단	Phantom Cluster	ko
유령 성운	Ghost Nebula	ko
유령 은하	Phantom Galaxy	ko
유령 흔적 성운	Phantom Streak Nebula	ko
유로파	Europa	ko
유리병 성운	Carafe Nebula	ko
유프로시네	Euphrosyne	ko
육분의자리	Sextantis	ko
육분의자리 A	Sextans A	ko
육분의자리 B	Sextans B	ko
육분의자리 C	Sextans C	ko
육분의자리 고리 은하	Sextans Ring	ko
육분의자리 왜소 타원 은하	Sextans Dwarf Spheroidal Galaxy	ko
육분의자리의 고리 은하	Ring Galaxy in Sextans	ko
은덩이 성단	Silver Nugget Cluster	ko
은하 사이의 방랑자	Intergalactic Tramp	ko
은하 사이의 방랑자	Intergalactic Wanderer	ko
은하 중심의 소형 나선팔	Minispiral in Gal Center	ko
은하계의 거대한 얼굴	Great Galactic Face	ko
은하단	Galaxy Cluster	ko
음양 성운	Yin-Yang Cluster	ko
이다	Ida	ko
이론가의 성운	Theoretician's Nebula	ko
이리자리	Lupi	ko
이아손	Jason	ko
이아페투스	Iapetus	ko
이오	Io	ko
이오타의 유령	Iota's Ghost	ko
이자르	Izar	ko
이중 거품 성운	Double Bubble Nebula	ko
이중 쐐기 성단	Double Wedge Cluster	ko
이중 제트 성운	Twin Jet Nebula	ko
이중성단	Double Cluster	ko
이중성단 추정 천체	Possible Binary Cluster	ko
이즈두바르	Izhdubar	ko
이카루스	Icarus	ko
이킬리	Iklil	ko
이토카와	Itokawa	ko
인디언자리	Indi	ko
인어의 지갑	Mermaid's Purse	ko
인어의 지갑 성운	Mermaid's Purse Nebula	ko
인터크루스	Intercrus	ko
인테르암니아	Interamnia	ko
일곱 자매	Seven Sisters	ko
일둔	Yildun	ko
일라파	Illapa	ko
일리리안	Illyrian	ko
잃어버린 은하	Lost Galaxy	ko
잃어버린 진주 은하	Lost Pearl Galaxy	ko
입맞추는 초승달 성운	Kissing Crescents Nebula	ko
입맞춤 성운	Kiss Nebula	ko
입술 성운	Lips Nebula	ko
잉크 자국 성운	Ink Spot Nebula	ko
자니아흐	Zaniah	ko
자벌레 성단	The Inchworm Cluster	ko
자비야바	Zavijava	ko
자우락	Zaurak	ko
자유의 여신상 성운	Statue of Liberty Nebula	ko
작은 고리 성운	Little Ring Nebula	ko
작은 구름	Nubecula Minor	ko
작은 바늘꽂이	Little Pincushion	ko
작은 바람개비 은하	Little Pinwheel Galaxy	ko
작은 번데기 성운	Little Cocoon Nebula	ko
작은 벌집 성단	Little Beehive Cluster	ko
작은 보석 상자	Little Jewel Box	ko
작은 보석 성단	Little Gem Nebula	ko
작은 솜브레오 은하	The Little Sombrero Galaxy	ko
작은 유령 성운	Little Ghost Nebula	ko
작은 입술 성운	Little Lips Nebula	ko
작은 전갈 성단	Little Scorpion Cluster	ko
작은 플레이아데스	Little Pleiades	ko
작은개자리	Canis Minoris	ko
작은곰자리	Ursae Minoris	ko
작은곰자리 성단	Polarissima Cluster	ko
작은곰자리 왜소 은하	Ursa Minor Dwarf Galaxy	ko
작은방추 은하	Little Spindle Galaxy	ko
작은사자자리	Leonis Minoris	ko
작은아령 성운	Little Dumbbell Nebula	ko
잔디깍기 성단	Lawnmower Cluster	ko
